no,product_name,roast_level,grind_type,size,reference_image,online_image_url,product_page_url,new_image_filename,status,designer_notes
42,Guatemala,Dark Roast,Whole Bean,1lb Bag,reference-images/1-lb-Premium-Guatemala-Oriente.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Premium-Guatemala-Oriente.jpg,https://jeremiahspick.com/product/guatemala/,,,
43,Guatemala,Dark Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/guatemala/,,,
44,Italian Roast,Dark Roast,Ground,10oz Bag,reference-images/10-oz-Premium-Ground-Italian-Roast.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Ground-Italian-Roast.jpg,https://jeremiahspick.com/product/italian-roast/,,,
45,Italian Roast,Dark Roast,Ground,1lb Bag,reference-images/1-lb-Premium-Dark-Italian.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Premium-Dark-Italian.jpg,https://jeremiahspick.com/product/italian-roast/,,,
46,Italian Roast,Dark Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/italian-roast/,,,
47,Italian Roast,Dark Roast,Whole Bean,10oz Bag,reference-images/10-oz-Premium-Whole-Bean-Italian-Roast.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Whole-Bean-Italian-Roast.jpg,https://jeremiahspick.com/product/italian-roast/,,,
48,Italian Roast,Dark Roast,Whole Bean,1lb Bag,reference-images/1-lb-Premium-Dark-Italian.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Premium-Dark-Italian.jpg,https://jeremiahspick.com/product/italian-roast/,,,
49,Italian Roast,Dark Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/italian-roast/,,,
50,Jamaican Blue Mountain,Light Roast,Ground,10oz Bag,reference-images/10-oz-Premium-Ground-Jamaican-Blue-Mountain-Blend.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Ground-Jamaican-Blue-Mountain-Blend.jpg,https://jeremiahspick.com/product/jamaican-blue-mountain/,,,
51,Jamaican Blue Mountain,Light Roast,Ground,1lb Bag,reference-images/1-lb-Premium-Jamaican-Blue-Mountain-Blend.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Premium-Jamaican-Blue-Mountain-Blend.jpg,https://jeremiahspick.com/product/jamaican-blue-mountain/,,,
52,Jamaican Blue Mountain,Light Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/jamaican-blue-mountain/,,,
53,Jamaican Blue Mountain,Light Roast,Whole Bean,10oz Bag,reference-images/10-oz-Premium-Whole-Bean-Jamaican-Blue-Mountain-Blend.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Whole-Bean-Jamaican-Blue-Mountain-Blend.jpg,https://jeremiahspick.com/product/jamaican-blue-mountain/,,,
54,Jamaican Blue Mountain,Light Roast,Whole Bean,1lb Bag,reference-images/1-lb-Premium-Jamaican-Blue-Mountain-Blend.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Premium-Jamaican-Blue-Mountain-Blend.jpg,https://jeremiahspick.com/product/jamaican-blue-mountain/,,,
55,Jamaican Blue Mountain,Light Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/jamaican-blue-mountain/,,,
56,Kona Blend,Light Roast,Ground,10oz Bag,reference-images/10-oz-Premium-Ground-Kona-Blend.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Ground-Kona-Blend.jpg,https://jeremiahspick.com/product/kona-blend/,,,
57,Kona Blend,Light Roast,Ground,1lb Bag,reference-images/1-lb-Premium-Kona-Blend.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Premium-Kona-Blend.jpg,https://jeremiahspick.com/product/kona-blend/,,,
58,Kona Blend,Light Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/kona-blend/,,,
59,Kona Blend,Light Roast,Whole Bean,10oz Bag,reference-images/10-oz-Premium-Whole-Bean-Kona-Blend.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Whole-Bean-Kona-Blend.jpg,https://jeremiahspick.com/product/kona-blend/,,,
60,Kona Blend,Light Roast,Whole Bean,1lb Bag,reference-images/1-lb-Premium-Kona-Blend.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Premium-Kona-Blend.jpg,https://jeremiahspick.com/product/kona-blend/,,,
61,Kona Blend,Light Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/kona-blend/,,,
62,Mocha Java,Medium Roast,Ground,10oz Bag,reference-images/10-oz-Premium-Ground-Mocha-Java.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Ground-Mocha-Java.jpg,https://jeremiahspick.com/product/mocha-java/,,,
63,Mocha Java,Medium Roast,Ground,1lb Bag,reference-images/1-lb-Premium-Mocha-Java-Blend.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Premium-Mocha-Java-Blend.jpg,https://jeremiahspick.com/product/mocha-java/,,,
64,Mocha Java,Medium Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/mocha-java/,,,
65,Mocha Java,Medium Roast,Whole Bean,10oz Bag,reference-images/10-oz-Premium-Whole-Bean-Mocha-Java.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Whole-Bean-Mocha-Java.jpg,https://jeremiahspick.com/product/mocha-java/,,,
66,Mocha Java,Medium Roast,Whole Bean,1lb Bag,reference-images/1-lb-Premium-Mocha-Java-Blend.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Premium-Mocha-Java-Blend.jpg,https://jeremiahspick.com/product/mocha-java/,,,
67,Mocha Java,Medium Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/mocha-java/,,,
68,Organic Chocatal,Medium Roast,Ground,10oz Bag,reference-images/10-oz-Organic-Chocatal-Ground.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Organic-Chocatal-Ground.jpg,https://jeremiahspick.com/product/organic-chocatal/,,,
69,Organic Chocatal,Medium Roast,Ground,1lb Bag,reference-images/1-lb-Organic-Chocatal.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Organic-Chocatal.jpg,https://jeremiahspick.com/product/organic-chocatal/,,,
70,Organic Chocatal,Medium Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/organic-chocatal/,,,
71,Private Reserve,Dark Roast,Ground,10oz Bag,reference-images/10-oz-Premium-Ground-Private-Reserve.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Ground-Private-Reserve.jpg,https://jeremiahspick.com/product/private-reserve/,,,
72,Private Reserve,Dark Roast,Ground,1lb Bag,reference-images/1-lb-Premium-Private-Reserve.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Premium-Private-Reserve.jpg,https://jeremiahspick.com/product/private-reserve/,,,
73,Private Reserve,Dark Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/private-reserve/,,,
74,Private Reserve,Dark Roast,Whole Bean,10oz Bag,reference-images/10-oz-Premium-Whole-Bean-Private-Reserve.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Whole-Bean-Private-Reserve.jpg,https://jeremiahspick.com/product/private-reserve/,,,
75,Private Reserve,Dark Roast,Whole Bean,1lb Bag,reference-images/1-lb-Premium-Private-Reserve.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Premium-Private-Reserve.jpg,https://jeremiahspick.com/product/private-reserve/,,,
76,Private Reserve,Dark Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/private-reserve/,,,
77,Sumatra Mandheling,Dark Roast,Ground,10oz Bag,reference-images/10-oz-Single-Origin-Ground-Sumatra-Mandheling.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Single-Origin-Ground-Sumatra-Mandheling.jpg,https://jeremiahspick.com/product/sumatra-mandheling/,,,
78,Sumatra Mandheling,Dark Roast,Ground,1lb Bag,reference-images/1-lb-Premium-Sumatra.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Premium-Sumatra.jpg,https://jeremiahspick.com/product/sumatra-mandheling/,,,
79,Sumatra Mandheling,Dark Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/sumatra-mandheling/,,,
80,Sumatra Mandheling,Dark Roast,Whole Bean,10oz Bag,reference-images/10-oz-Premium-Whole-Bean-Single-Origin-Sumatra-Mandheling.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Whole-Bean-Single-Origin-Sumatra-Mandheling.jpg,https://jeremiahspick.com/product/sumatra-mandheling/,,,
81,Sumatra Mandheling,Dark Roast,Whole Bean,1lb Bag,reference-images/1-lb-Premium-Sumatra.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Premium-Sumatra.jpg,https://jeremiahspick.com/product/sumatra-mandheling/,,,
82,Sumatra Mandheling,Dark Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/sumatra-mandheling/,,,
